,0,1
63,2.638537179563234,-0.1768429208286375
64,-0.31855635803642945,2.1563103141326856
65,1.03186770049772,-0.21578707341272318
66,2.0906486542667513,0.7780353989401279
67,3.1106037117719305,-0.302568748353615
68,0.3173127160947029,2.3532112393222406
69,1.508683759338691,1.9541728067607933
70,0.210135419661737,1.355602146565259
71,2.173624502426775,0.022668170693924405
72,0.5281353556116386,3.7681253024629684
73,1.935131334717061,0.572781808292097
74,1.0435135536300417,-0.696618825730693
75,2.1015627939112114,0.3620003217102315
76,1.5505756610866064,0.713474649200194
77,0.8829300273108909,-1.017399698415153
78,1.4757247508450781,2.807751738439952
79,3.1045451786894,-0.819707812675109
80,0.7667933250282217,1.0594696265361212
81,1.9897999193080964,1.7923505270850832
82,0.16032871828425288,1.6431687282582008
83,2.3375271162041207,-0.6153252519632944
84,0.017809412613729397,0.8154575959214811
85,2.1632994247420485,-0.8340335879500678
86,1.407257553924337,1.0791401200956285
87,1.0731690364113493,-0.9202422655606995
88,1.3152134631596049,1.5795446256870211
89,2.0514638163835697,1.1191257735431057
90,1.7573895558048098,1.5600894608441704
91,1.6134059866958892,-0.2587910159162919
92,0.9213020962667331,1.1874414505038866
93,2.3948314518123954,0.12107248041442681
94,-0.4761986826608811,2.209926288793774
95,2.1819929594070597,-0.6404809424148131
96,0.5334233783898803,1.377680863599389
97,2.792470201186358,0.9348305511990656
98,-0.20425033287387323,1.2439251036485586
99,1.7213033121636045,-0.5524819936196603
100,0.9571800597184968,0.9223476171469547
101,1.997117783896395,3.1058489561711013
102,1.6883935354205446,-0.44703817322121764
103,2.3082454829103134,-0.6622148463924826
104,-0.01403351762669447,1.2644365192666438
105,2.4437571189555753,-0.3054915381647001
106,1.0440571222037138,1.342347580622977
107,2.6792341628503284,-0.44019091858670345
108,1.407657248077347,3.742407119921827
109,1.667064487636789,0.4955625373845762
110,0.41141173147471777,2.2572083946018924
111,0.7717851497769727,0.4720245499093947
112,1.2472451699117229,0.5149926345711652
113,2.003605255509133,0.10733217829192332
114,1.0017962045930275,-0.24704481193957517
115,1.3661186959130835,0.3717945072232929
116,-0.08873832548412666,2.297326633742947
117,0.4579200340029822,0.8807501427419305
118,-0.07351564017772946,2.506080461791021
119,3.100209558839856,0.9706843650331842
120,1.1194085353470653,2.1070659986436997
121,1.7361493705762463,2.0593409297944296
122,1.916122916934958,0.4869211219071251
123,1.9072449258637634,-0.4974118733452118
124,1.130214206521687,3.478989289052378
125,1.8910392708459896,-0.5624994465226439
126,0.19218421302070676,1.422760379850752
127,3.485606022686347,0.6027227886274178
128,-0.4160651171518999,2.101338511890258
129,1.7591318653940173,0.05349184164305715
130,0.5028286886875308,0.20292065146890687
131,2.987597730410545,0.5714243611256088
132,2.0699694282474055,1.6290683041955205
133,2.3103925747924197,-0.31567367751580294
134,-0.15057768675671268,1.1510845905115858
135,1.453030643965746,-0.9155682984048423
136,0.0592573759928222,2.1129118776378935
137,2.0714242052897394,-0.6505220742485344
138,1.4627685578198344,0.8524884962610384
139,2.387034399227983,2.608706553087955
140,-0.5810561127496032,1.717643467536087
141,2.039218765613791,-0.12227337646571457
142,0.2098839282213358,0.1350976447699713
143,2.5031176287318333,-0.29920341208563445
144,0.9834793332464928,1.5158844971790841
145,1.5276400670035577,-0.48977041122576254
146,1.554211819714888,0.23974743490048128
147,2.5765753528620654,-1.35785437748563
148,0.6263072231015547,1.541225287350441
149,2.1955330428205873,-0.6670499045617506
150,1.5318503652886837,1.9592670772261513
151,2.4459402493361226,0.8344312081576821
152,0.05530733584564457,-0.3711669556505074
153,0.6180421205478304,0.884346946938687
154,2.2756193606253077,-0.3874491309434429
155,1.4241506981075023,0.2924093566150567
156,0.2772890203072522,0.637975025535247
157,2.5909946644744024,-0.5971441508564987
158,2.3469616082446785,1.2946155892161382
159,0.752745525447033,-0.19702696025616107
160,2.403213800672392,0.364757769857964
161,1.664936189758269,0.7526594241342759
162,-0.3252859051668092,2.5824773610883387
163,2.5437102134099323,-0.30576782166172545
164,1.484403118425088,1.276498754296779
165,1.5556295845417554,1.6903305397803592
166,0.26654587731593926,3.2892386205978776
167,2.870348667222219,2.5119418263038975
168,0.6589138661115104,0.2252713254014741
169,1.5571441272245616,1.823348207910735
170,0.5160310534881554,-0.7252806219004615
171,1.7448631662088987,1.993879529910208
172,0.9048261071270434,2.8906315247997605
173,2.764925680887507,0.3481246597340133
174,1.0157766169993443,1.6005688149327941
175,1.4363559516567674,0.6391301519070843
176,1.952769432154581,0.7311840546379791
177,0.12368069616678268,0.9043765730999491
178,1.6999369249718401,0.7129506210808655
179,2.9556037965429436,-0.33538391143994856
180,-0.08244526226867979,1.7138670068728912
181,0.9128198772718659,0.602006808694086
182,-0.18924416500967095,1.1869756290917441
183,2.216910851101147,1.0566313929954732
184,0.3780851140459915,1.8152360219370232
185,0.7472338195221854,0.1312274211296212
186,0.47494199680354654,2.655631546511738
187,1.755429287822909,0.6931185339226349
188,1.2512243397757081,0.03605355908502639
189,3.4837835094479477,-0.5679414432883001
190,0.41022954219916,1.5217027205889015
191,1.6910792335887919,0.6727602186273792
192,1.9140350059689513,0.07901173464483084
193,3.00874405082828,0.5875864298722384
194,-0.05589240622963054,1.7310973631553739
195,1.4334164396924078,0.22641462300085413
196,-0.040768772534138686,1.0936805239610226
197,2.3480239286953015,-1.1592051699398946
198,1.5293570104963652,0.616956894161576
199,0.9894461556152084,1.774583119221903
